ROT2,RMS1-D12,0.41,0.63,0.73,0.86,0.99,0.98,1,1,0.99,1,1
GYP7,RMS1-D12,0,0,0,0,0,0,0.01,0.04,0.1,0.12,0.07
TRM3,RMS1-D12,0,0,0,0.01,0,0.01,0,0.01,0.11,0.07,0.12
intergenic,RMS1-D12,0.09,0.06,0.16,0.24,0.56,0.87,0.81,0.91,0.98,1,1
RGA2,RMS1-D12,0,0,0,0,0.14,0.19,0.26,0.53,0.71,0.94,0.9
NUP57,RMS1-D12,0.3,0.59,0.75,0.91,0.99,1,1,1,1,1,1
intergenic,RMS1-D12,0,0,0.05,0.2,0.19,0.01,0,0,0,0.01,0
YHR045W,RMS1-D12,0,0.1,0.09,0.21,0.09,0.01,0,0.03,0,0.01,0
PFS1,RMS1-D12,0,0,0,0,0.1,0.21,0.14,0.11,0.02,0,0.02
intergenic,RMS1-D12,0,0,0,0,0,0.01,0.06,0.14,0.22,0.38,0.29
YUR1,RMS1-D12,0.19,0.33,0.21,0.05,0.01,0,0,0,0,0,0
RPS4A,RMS1-D12,0,0,0,0.1,0.65,0.83,0.9,0.91,0.97,1,1
CAF4,RMS1-D12,0,0,0,0.01,0.06,0.16,0.24,0.43,0.67,0.97,0.97
SPT8,RMS1-D12,0,0.01,0.01,0,0.01,0.07,0.1,0.19,0.76,0.84,0.99
RCK2,RMS1-D12,0,0.04,0.02,0.22,0.13,0,0.01,0,0,0,0.01
MID2,RMS1-D12,0,0,0,0,0,0.01,0.16,0.29,0.64,0.86,0.89
YLR419W,RMS1-D12,0,0,0,0,0.15,0.12,0.09,0.1,0.04,0,0
intergenic,RMS1-D12,0,0,0,0,0,0,0.01,0.01,0.12,0.15,0.09
RRP5,RMS1-D12,0,0,0,0,0,0.01,0.08,0.14,0.3,0.35,0.31
YNL190W,RMS1-D12,0,0,0,0,0.38,0.65,0.81,0.67,0.93,1,1
YOR093C,RMS1-D12,0,0,0,0.01,0,0,0.05,0.02,0.05,0.1,0.07
PDR5,RMS1-D12,0.64,0.96,1,1,1,1,1,1,1,1,1
ULS1,RMS1-D12,0,0.01,0.02,0.06,0.62,0.81,0.88,0.9,0.99,0.99,1
BTS1,RMS1-D12,0,0,0,0,0,0,0.03,0.03,0.15,0.14,0.16
intergenic,RMS1-D12,0,0,0,0,0,0.07,0.08,0.17,0.65,0.89,0.92
RPG1,RMS1-E09,0,0.01,0.03,0.1,0.13,0.01,NA,0,0.01,0,0
intergenic,RMS1-E09,0,0,0,0,0.1,0.75,NA,1,1,1,1
ARA1,RMS1-E09,0,0,0,0,0.01,0.77,NA,1,1,1,1
PGK1,RMS1-E09,0,0,0,0,0,0,NA,0.09,0.38,0.48,0.51
intergenic,RMS1-E09,0,0,0,0.01,0.1,0.76,NA,1,1,1,1
intergenic,RMS1-E09,0,0.06,0.07,0.06,0.11,0.02,NA,0,0.02,0.02,0
ARO1,RMS1-E09,0.01,0,0,0.01,0.01,0.76,NA,1,1,0.97,0.97
YDR186C,RMS1-E09,0,0,0,0,0,0,NA,0.28,0.52,0.41,0.48
intergenic,RMS1-E09,0,0,0,0,0.05,0.75,NA,1,1,1,1
intergenic,RMS1-E09,0,0,0,0,0,0,NA,0.02,0.39,0.6,0.53
CCC2,RMS1-E09,0.01,0,0,0,0.04,0.73,NA,1,0.99,0.98,1
intergenic,RMS1-E09,0,0,0.02,0.05,0.15,0,NA,0,0,0,0
intergenic,RMS1-E09,0,0,0.01,0.02,0.02,0.81,NA,1,1,1,1
RML2,RMS1-E09,0,0.01,0,0,0.03,0.71,NA,1,0.99,1,1
ANP1,RMS1-E09,0,0.01,0,0,0,0,NA,0.24,0.5,0.46,0.43
PTC2,RMS1-E09,0,0,0,0,0,0,NA,0.1,0.41,0.43,0.49
intergenic,RMS1-E09,0,0,0,0,0.02,0.04,NA,0.31,0.46,0.41,0.51
GAT1,RMS1-E09,0,0,0,0,0,0,NA,0.13,0.51,0.48,0.42
GCN1,RMS1-E09,0,0.04,0.08,0.22,0.25,0,NA,0,0,0,0
RME1,RMS1-E09,0,0,0,0,0,0,NA,0.29,0.54,0.54,0.48
APL6,RMS1-E09,0,0,0,0.01,0.03,0.73,NA,1,1,0.99,1
STE12,RMS1-E09,0,0.17,0.19,0.04,0.09,0.02,NA,0,0,0.01,0
MRS1,RMS1-E09,0.03,0,0.04,0,0.08,0.76,NA,1,1,1,0.99
PHO90,RMS1-E09,0,0,0,0,0,0.11,NA,0.33,0.38,0.62,0.76
MTR4,RMS1-E09,0,0,0,0,0.04,0.68,NA,0.99,1,0.98,1
HSL1,RMS1-E09,0,0.02,0.02,0.01,0.03,0.04,NA,0.09,0.42,0.52,0.51
YKL050C,RMS1-E09,0.01,0,0,0.01,0.1,0.71,NA,1,1,1,0.99
ACE2,RMS1-E09,0,0,0,0,0,0.01,NA,0.24,0.84,0.99,1
RED1,RMS1-E09,0,0.01,0,0.01,0.03,0.77,NA,0.97,1,1,0.99
YMR317W,RMS1-E09,0.03,0.05,0.01,0,0.05,0.69,NA,1,1,1,1
YOL019W,RMS1-E09,0,0,0,0,0,0,NA,0,0.38,0.52,0.41
intergenic,RMS1-E09,0,0,0,0,0,0.01,NA,0.02,0.39,0.45,0.34
WHI2,RMS1-E09,0,0,0.01,0,0.07,0.81,NA,0.97,0.95,0.94,0.96
KTR1,RMS1-E09,0,0,0.14,0.08,0.04,0,NA,0,0,0,0
PDR5,RMS1-E09,0.27,0.49,0.87,0.9,0.97,1,NA,1,0.99,1,0.99
GLN4,RMS1-E09,0,0,0,0,0,0,NA,0,0.42,0.44,0.39
YOR228C,RMS1-E09,0.05,0.05,0,0,0.06,0.77,NA,0.99,0.99,1,1
GCD1,RMS1-E09,0,0,0,0.01,0,0,NA,0.36,0.38,0.46,0.48
YOR338W,RMS1-E09,0,0,0,0,0,0.03,NA,0.24,0.5,0.51,0.5
FAS2,RMS1-E09,0,0,0,0.01,0.03,0.75,NA,1,0.99,1,0.99
intergenic,RMS1-G02,0,0,0,0.01,0.03,0.05,0.11,0.13,0,0,0
CDC24,RMS1-G02,0,0,0,0,0.01,0,0.1,0.11,0.14,0.09,0.03
IRA1,RMS1-G02,0,0,0,0.01,0.03,0.07,0.3,0.7,0.69,0.93,0.97
intergenic,RMS1-G02,0,0,0,0,0,0,0.02,0.18,0.48,0.9,0.96
intergenic,RMS1-G02,0.06,0.1,0.19,0.63,0.72,0.62,0.4,0.24,0.18,0.02,0.01
intergenic,RMS1-G02,0,0,0.01,0.02,0,0,0.05,0.19,0.17,0.04,0
RDS1,RMS1-G02,0,0.01,0.01,0.01,0,0.02,0.29,0.62,0.81,0.85,0.91
COP1,RMS1-G02,0,0.02,0,0.02,0.03,0.09,0.35,0.72,0.81,0.9,0.95
NDE2,RMS1-G02,0,0.03,0.05,0.23,0.17,0.19,0.07,0.05,0,0,0.01
intergenic,RMS1-G02,0,0.01,0,0,0.02,0,0.14,0.08,0.13,0.1,0
SEC7,RMS1-G02,0,0,0,0.01,0,0.01,0.08,0.22,0.14,0.04,0
intergenic,RMS1-G02,0,0,0,0,0,0,0,0.2,0.5,0.87,0.98
VTC2,RMS1-G02,0,0.03,0.05,0.08,0.11,0.01,0.02,0.01,0,0,0
ADE6,RMS1-G02,0,0,0,0,0,0,0.11,0.18,0.09,0.03,0.03
intergenic,RMS1-G02,0,0,0.02,0.04,0.04,0.04,0.12,0.13,0.07,0.05,0
YGR201C,RMS1-G02,0,0.02,0,0.01,0.06,0.16,0.36,0.71,0.81,0.95,0.99
YGR273C,RMS1-G02,0,0.01,0,0,0,0,0.01,0.06,0.26,0.32,0.28
STE12,RMS1-G02,0,0,0,0,0,0,0,0.26,0.52,0.9,0.9
YHR122W,RMS1-G02,0.02,0.04,0.28,0.67,0.77,0.78,0.43,0.28,0.15,0.07,0
KEL1,RMS1-G02,0,0.01,0,0.01,0.02,0.08,0.35,0.65,0.85,0.86,0.98
intergenic,RMS1-G02,0,0,0.05,0.19,0.24,0.28,0.13,0.05,0.02,0.01,0
intergenic,RMS1-G02,0,0,0,0,0,0.05,0.11,0.29,0.55,0.81,0.97
YUR1,RMS1-G02,0,0,0,0,0,0,0,0.14,0.51,0.75,0.92
NAP1,RMS1-G02,0,0,0,0,0,0,0.13,0.14,0.17,0.03,0.03
intergenic,RMS1-G02,0,0,0,0,0,0,0.01,0.11,0.54,0.9,0.97
YLR413W,RMS1-G02,0,0.08,0.26,0.64,0.86,0.69,0.48,0.27,0.25,0.06,0
MOT3,RMS1-G02,0,0.02,0.22,0.62,0.77,0.69,0.33,0.32,0.08,0.07,0.02
YMR124W,RMS1-G02,0,0,0,0.01,0.04,0.08,0.3,0.71,0.75,0.86,0.95
NIP1,RMS1-G02,0,0.07,0.25,0.68,0.73,0.86,0.36,0.25,0.11,0.15,0.02
intergenic,RMS1-G02,0,0,0.01,0.01,0.02,0.05,0.41,0.63,0.87,0.9,0.97
SIW14,RMS1-G02,0,0,0,0,0,0,0,0.03,0,0.1,0.1
COX11,RMS1-G02,0,0,0,0,0,0,0.02,0.27,0.49,0.83,0.96
SEC16,RMS1-G02,0,0,0,0,0.02,0.07,0.4,0.68,0.8,0.92,0.99
ATG11,RMS1-G02,0,0,0,0,0.04,0.04,0.27,0.74,0.8,0.89,0.99
HEK2,RMS1-H08,0,0.01,0.06,0.16,0.06,0.01,0,0,0,0.01,0
intergenic,RMS1-H08,0,0.05,0.05,0.22,0.8,0.57,0.28,0.08,0.04,0,0
IRA1,RMS1-H08,0,0,0.01,0.02,0.11,0.38,0.72,0.94,0.99,1,0.97
intergenic,RMS1-H08,0,0,0,0,0.08,0.32,0.66,0.94,1,1,1
NUP84,RMS1-H08,0,0,0,0.11,0.25,0.2,0.1,0.02,0.02,0,0
PAM1,RMS1-H08,0,0,0.03,0.24,0.65,0.65,0.23,0.06,0.01,0,0
intergenic,RMS1-H08,0,0,0.16,0.13,0.06,0,0,0,0,0,0.01
intergenic,RMS1-H08,0,0,0,0,0,0,0,0,0.01,0.08,0.69
INO80,RMS1-H08,0,0,0.03,0.03,0.05,0.45,0.7,0.97,0.98,0.99,1
intergenic,RMS1-H08,0,0.04,0.19,0.33,0.13,0.01,0,0,0.01,0,0
NCP1,RMS1-H08,0.01,0,0,0.06,0.15,0.33,0.8,0.94,0.98,1,1
intergenic,RMS1-H08,0.01,0,0,0,0.09,0.42,0.68,0.96,1,1,0.99
SET4,RMS1-H08,0,0.04,0.16,0.32,0.04,0,0.01,0,0,0,0.01
TEF4,RMS1-H08,0,0.01,0,0,0,0,0,0,0,0.09,0.73
SSP120,RMS1-H08,0,0,0,0,0.06,0.42,0.73,0.92,0.96,1,1
PEX30,RMS1-H08,0.01,0,0,0,0,0,0,0,0.01,0.1,0.77
STE11,RMS1-H08,0,0,0.02,0.12,0.57,0.65,0.25,0.04,0.01,0,0
intergenic,RMS1-H08,0.01,0.01,0.03,0.23,0.67,0.56,0.2,0.04,0.03,0,0
FMP41,RMS1-H08,0.02,0,0.02,0.06,0.05,0.39,0.74,0.94,0.99,0.99,0.99
PSH1,RMS1-H08,0,0,0.01,0.04,0.07,0.34,0.78,0.93,0.98,0.99,0.99
SIN3,RMS1-H08,0,0,0,0,0,0,0.02,0.02,0.03,0.11,0.77
PDR5,RMS1-H08,0.39,0.61,0.69,0.51,0,0,0,0,0,0,0
intergenic,RMS1-H08,0,0,0.08,0.22,0.79,0.68,0.25,0.07,0.03,0,0
HST2,RMS1-H08,0,0.01,0,0.01,0,0.04,0,0.04,0.02,0.19,0.72
KRE6,RMS1-H08,0,0,0,0,0.09,0.44,0.74,0.93,0.99,0.99,0.99
KRE6,RMS1-H08,0,0,0.04,0.23,0.69,0.53,0.23,0.02,0.01,0,0
intergenic,RMS1-H08,0,0.07,0.05,0.22,0.63,0.52,0.5,0.12,0.11,0,0
intergenic,RMS2-D09,0,0,0,0,0.01,0.02,0.01,0.04,0.06,0.23,0.32
AKL1,RMS2-D09,0,0,0,0.12,0.05,0.08,0.03,0.07,0.02,0.01,0.02
intergenic,RMS2-D09,0,0.01,0.41,0.94,0.97,1,0.99,0.98,1,1,1
intergenic,RMS2-D09,0,0,0.45,0.86,0.98,1,0.93,0.99,0.99,1,0.99
PDC2,RMS2-D09,0,0,0,0,0,0,0,0.02,0.04,0.07,0.12
SEC7,RMS2-D09,0,0,0,0,0.01,0.01,0.01,0.05,0.07,0.09,0.16
PAB1,RMS2-D09,0,0,0,0,0.04,0.02,0.13,0.11,0.27,0.2,0.23
intergenic,RMS2-D09,0,0,0.01,0.02,0.01,0.04,0.1,0.1,0.19,0.38,0.51
CWH41,RMS2-D09,0,0,0.32,0.9,0.99,0.99,0.95,1,1,1,0.99
SNG1,RMS2-D09,0,0,0,0.02,0.01,0.02,0.04,0.09,0.12,0.24,0.4
intergenic,RMS2-D09,0.02,0.01,0.14,0.12,0.01,0,0.01,0,0.01,0,0
intergenic,RMS2-D09,0.01,0.02,0.38,0.92,0.96,0.99,0.98,0.99,0.99,0.99,0.99
FMP33,RMS2-D09,0,0,0,0.01,0,0,0,0,0,0.01,0.13
VPS53,RMS2-D09,0.01,0.01,0,0,0.02,0.1,0.06,0.14,0.04,0.03,0.05
STE18,RMS2-D09,0,0,0,0.01,0.01,0.05,0.09,0.09,0.23,0.36,0.58
SPE1,RMS2-D09,0,0,0,0,0,0,0.02,0.04,0.02,0.08,0.1
intergenic,RMS2-D09,0,0,0,0,0,0,0.04,0.02,0.04,0.11,0.09
VPS13,RMS2-D09,0.04,0.11,0.09,0.01,0,0,0,0,0,0,0.01
PDC1,RMS2-D09,0,0,0.01,0.03,0.06,0.08,0.08,0.08,0.17,0.32,0.55
BUD8,RMS2-D09,0,0,0,0.02,0.02,0.07,0.06,0.14,0.14,0.36,0.55
ROT1,RMS2-D09,0,0.2,0.26,0.05,0,0.01,0.01,0,0,0,0
YMR253C,RMS2-D09,0.02,0.09,0.21,0.07,0.01,0.02,0,0,0,0.01,0
THO2,RMS2-D09,0,0,0,0,0,0,0,0.01,0.06,0.08,0.11
SWS2,RMS2-D09,0,0,0,0.01,0.02,0.02,0.08,0.12,0.29,0.14,0.08
ATG34,RMS2-D09,0,0,0.02,0,0,0,0,0,0.01,0.05,0.11
PDR5,RMS2-D09,0.17,0.41,0.58,0.08,0.01,0,0,0,0,0,0
