gene,population,frequency
Ecolicontig00001126901127206,BHI12,1
Ecolicontig000122589826545,BHI12,1
Ecolicontig000102696427467,BHI12,1
Ecolicontig0006985366,BHI12,1
Ecolicontig000293253433202,BHI12,1
Ecolicontig0004052046427,BHI12,1
Ecolicontig00008136790137341,BHI12,1
Ecolicontig000172132822068,BHI12,1
Ecolicontig0009113402665,BHI12,1
Ecolicontig000108170182432,BHI12,1
Ecolicontig00001223263224090,BHI12,1
Ecolicontig0008733503976,BHI12,1
Ecolicontig000182492625177,BHI12,1
Ecolicontig000361711218107,BHI12,1
Ecolicontig0005530423557,BHI12,1
Ecolicontig000108339683911,BHI12,1
Ecolicontig0002893399539,BHI12,1
Ecolicontig000403833940255,BHI12,1
Ecolicontig000221524515592,BHI12,1
Ecolicontig000701074411364,BHI12,1
Ecolicontig000173686537785,BHI12,1
Ecolicontig000191409114573,BHI12,1
Ecolicontig000392991430978,BHI12,1
Ecolicontig000181060010809,BHI12,1
Ecolicontig000392163222045,BHI12,1
Ecolicontig000185964759922,BHI12,1
Ecolicontig000581975220045,BHI12,1
Ecolicontig000402411424830,BHI12,1
Ecolicontig00008135347135646,BHI12,1
Ecolicontig000041051111020,BHI12,1
Ecolicontig000175580756133,BHI12,1
Ecolicontig00004124412124747,BHI12,1
Ecolicontig00003106892107383,BHI12,1
Ecolicontig000413617936688,BHI12,1
Ecolicontig000551938419788,BHI12,1
Ecolicontig0007642764527,BHI12,1
Ecolicontig00006129169129741,BHI12,1
Ecolicontig00021674859,BHI12,1
Ecolicontig00010110642111607,BHI12,1
Ecolicontig000027047871362,BHI12,1
Ecolicontig000125124852201,BHI12,1
Ecolicontig0000470868057,BHI12,1
Ecolicontig000462088321671,BHI12,1
Ecolicontig0001314382079,BHI12,1
Ecolicontig000401343415101,BHI12,1
Ecolicontig0007952255491,BHI12,1
Ecolicontig0002218822316,BHI12,1
Ecolicontig0006791969813,BHI12,1
Ecolicontig00007128045128839,BHI12,1
Ecolicontig000116579467014,BHI12,1
Ecolicontig000221686917450,BHI12,1
Ecolicontig000102581426560,BHI12,1
Ecolicontig000491650018140,BHI12,1
Ecolicontig000099295694254,BHI12,1
Ecolicontig000254474245692,BHI12,1
Ecolicontig00001224195225358,BHI12,1
Ecolicontig000433001154,BHI12,1
Ecolicontig0007944095221,BHI12,1
Ecolicontig000117963680418,BHI12,1
Ecolicontig00006107825108829,BHI12,1
Ecolicontig00004151826153079,BHI12,1
Ecolicontig000092098521446,BHI12,1
Ecolicontig00008122244123104,BHI12,1
Ecolicontig000182599527539,BHI12,1
Ecolicontig0005153485926,BHI12,1
Ecolicontig000046464665359,BHI12,1
Ecolicontig000119275593957,BHI12,1
Ecolicontig000621310813461,BHI12,1
Ecolicontig000093302034372,BHI12,1
Ecolicontig0001369728414,BHI12,1
Ecolicontig000253080531239,BHI12,1
Ecolicontig000403548236069,BHI12,1
Ecolicontig000125315953893,BHI12,1
Ecolicontig000125442855669,BHI12,1
Ecolicontig000241283414465,BHI12,1
Ecolicontig000441497115405,BHI12,1
Ecolicontig000542680628095,BHI12,1
Ecolicontig000147005371435,BHI12,1
Ecolicontig00004122859124142,BHI12,1
Ecolicontig000165448455587,BHI12,1
Ecolicontig000011676817421,BHI12,1
Ecolicontig000147393074463,BHI12,1
Ecolicontig000283395834752,BHI12,1
Ecolicontig000115895959891,BHI12,1
Ecolicontig000342803428750,BHI12,1
Ecolicontig00003120053120937,BHI12,1
Ecolicontig000925011916,BHI12,1
Ecolicontig000088289183934,BHI12,1
Ecolicontig00003150419150679,BHI12,1
Ecolicontig000183209033286,BHI12,1
Ecolicontig000016646966972,BHI12,1
Ecolicontig00010118981120273,BHI12,1
Ecolicontig000542810729696,BHI12,1
Ecolicontig000149033891228,BHI12,1
Ecolicontig00007107118108575,BHI12,1
Ecolicontig000195008550648,BHI12,1
Ecolicontig000135959760262,BHI12,1
Ecolicontig0000788879708,BHI12,1
Ecolicontig000283751738341,BHI12,1
Ecolicontig000342625228018,BHI12,1
Ecolicontig00085296901,BHI12,1
Ecolicontig000194772648154,BHI12,1
Ecolicontig00004112217112648,BHI12,1
Ecolicontig0001735624656,BHI12,1
Ecolicontig000343335034516,BHI12,1
Ecolicontig000071016411312,BHI12,1
Ecolicontig000422244523854,BHI12,1
Ecolicontig000342895131752,BHI12,1
Ecolicontig000661181812471,BHI12,1
Ecolicontig00007110932113451,BHI12,1
Ecolicontig000165038752567,BHI12,1
Ecolicontig000236281864122,BHI12,1
Ecolicontig000026285863856,BHI12,1
Ecolicontig000235160452293,BHI12,1
Ecolicontig00019978110689,BHI12,1
Ecolicontig000051906920244,BHI12,1
Ecolicontig000147146272325,BHI12,1
Ecolicontig000135735957856,BHI12,1
Ecolicontig000392297623434,BHI12,1
Ecolicontig000371483316074,BHI12,1
Ecolicontig000274966850606,BHI12,1
Ecolicontig000343451635385,BHI12,1
Ecolicontig0006756966628,BHI12,1
Ecolicontig000343176732984,BHI12,1
Ecolicontig000082765728628,BHI12,1
Ecolicontig000197710079340,BHI12,1
Ecolicontig000217022071932,BHI12,1
Ecolicontig000068707588697,BHI12,1
Ecolicontig000295335854419,BHI12,1
Ecolicontig000196104361900,BHI12,1
Ecolicontig000144278144196,BHI12,1
Ecolicontig0001544186064,BHI12,1
Ecolicontig000044383946118,BHI12,1
Ecolicontig000118063981421,BHI12,1
Ecolicontig000174069441848,BHI12,1
Ecolicontig000064354744650,BHI12,1
Ecolicontig000432020521623,BHI12,1
Ecolicontig000129634497594,BHI12,1
Ecolicontig000182060621796,BHI12,1
Ecolicontig000175368254728,BHI12,1
Ecolicontig0006780519199,BHI12,1
Ecolicontig000204490245978,BHI12,1
Ecolicontig000041836319154,BHI12,1
Ecolicontig000233531336503,BHI12,1
Ecolicontig000706661304,BHI12,1
Ecolicontig000052044322089,BHI12,1
